timestamp,hourly_channels,hourly_viewership,channels_change,viewership_change,game_name
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 03:00:00+00:00,1,133,1.0,133.0,Destiny 2
2024-04-20 04:00:00+00:00,0,0,-1.0,-133.0,Destiny 2
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Destiny 2
2024-04-20 09:00:00+00:00,1,39,1.0,39.0,Destiny 2
2024-04-20 10:00:00+00:00,0,0,-1.0,-39.0,Destiny 2
2024-04-20 11:00:00+00:00,2,93,2.0,93.0,Destiny 2
2024-04-20 12:00:00+00:00,3,104,1.0,11.0,Destiny 2
2024-04-20 13:00:00+00:00,6,3611,3.0,3507.0,Destiny 2
2024-04-20 14:00:00+00:00,13,911,7.0,-2700.0,Destiny 2
2024-04-20 15:00:00+00:00,10,4517,-3.0,3606.0,Destiny 2
2024-04-20 16:00:00+00:00,16,2190,6.0,-2327.0,Destiny 2
2024-04-20 17:00:00+00:00,19,1946,3.0,-244.0,Destiny 2
2024-04-20 18:00:00+00:00,21,1029,2.0,-917.0,Destiny 2
2024-04-20 19:00:00+00:00,5,181,-16.0,-848.0,Destiny 2
2024-04-19 22:00:00+00:00,1,65,,,Dota 2
2024-04-19 23:00:00+00:00,0,0,-1.0,-65.0,Dota 2
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 03:00:00+00:00,1,144,1.0,144.0,Dota 2
2024-04-20 04:00:00+00:00,0,0,-1.0,-144.0,Dota 2
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Dota 2
2024-04-20 08:00:00+00:00,2,6337,2.0,6337.0,Dota 2
2024-04-20 09:00:00+00:00,1,46,-1.0,-6291.0,Dota 2
2024-04-20 10:00:00+00:00,2,154,1.0,108.0,Dota 2
2024-04-20 11:00:00+00:00,0,0,-2.0,-154.0,Dota 2
2024-04-20 12:00:00+00:00,4,3821,4.0,3821.0,Dota 2
2024-04-20 13:00:00+00:00,8,12350,4.0,8529.0,Dota 2
2024-04-20 14:00:00+00:00,7,3845,-1.0,-8505.0,Dota 2
2024-04-20 15:00:00+00:00,8,3150,1.0,-695.0,Dota 2
2024-04-20 16:00:00+00:00,21,14480,13.0,11330.0,Dota 2
2024-04-20 17:00:00+00:00,14,2470,-7.0,-12010.0,Dota 2
2024-04-20 18:00:00+00:00,22,15264,8.0,12794.0,Dota 2
2024-04-20 19:00:00+00:00,7,2298,-15.0,-12966.0,Dota 2
2024-04-20 16:00:00+00:00,1,3,,,Dungeon Clawler
2024-04-20 17:00:00+00:00,1,13491,0.0,13488.0,Dungeon Clawler
2024-04-18 22:00:00+00:00,1,79,,,EA Sports FC 24
2024-04-18 23:00:00+00:00,0,0,-1.0,-79.0,EA Sports FC 24
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 02:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 03:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-20 01:00:00+00:00,1,50,1.0,50.0,EA Sports FC 24
2024-04-20 02:00:00+00:00,0,0,-1.0,-50.0,EA Sports FC 24
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,EA Sports FC 24
2024-04-20 05:00:00+00:00,1,46,1.0,46.0,EA Sports FC 24
2024-04-20 06:00:00+00:00,0,0,-1.0,-46.0,EA Sports FC 24
2024-04-20 07:00:00+00:00,1,43,1.0,43.0,EA Sports FC 24
2024-04-20 08:00:00+00:00,1,51,0.0,8.0,EA Sports FC 24
2024-04-20 09:00:00+00:00,3,10381,2.0,10330.0,EA Sports FC 24
2024-04-20 10:00:00+00:00,1,159,-2.0,-10222.0,EA Sports FC 24
2024-04-20 11:00:00+00:00,1,71,0.0,-88.0,EA Sports FC 24
2024-04-20 12:00:00+00:00,5,8132,4.0,8061.0,EA Sports FC 24
2024-04-20 13:00:00+00:00,5,389,0.0,-7743.0,EA Sports FC 24
2024-04-20 14:00:00+00:00,3,960,-2.0,571.0,EA Sports FC 24
2024-04-20 15:00:00+00:00,6,447,3.0,-513.0,EA Sports FC 24
2024-04-20 16:00:00+00:00,16,9509,10.0,9062.0,EA Sports FC 24
2024-04-20 17:00:00+00:00,10,4271,-6.0,-5238.0,EA Sports FC 24
2024-04-20 18:00:00+00:00,23,2521,13.0,-1750.0,EA Sports FC 24
2024-04-20 19:00:00+00:00,19,2528,-4.0,7.0,EA Sports FC 24
2024-04-19 16:00:00+00:00,2,5880,,,ELDEN RING
2024-04-19 17:00:00+00:00,0,0,-2.0,-5880.0,ELDEN RING
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 02:00:00+00:00,2,66,2.0,66.0,ELDEN RING
2024-04-20 03:00:00+00:00,0,0,-2.0,-66.0,ELDEN RING
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,ELDEN RING
2024-04-20 08:00:00+00:00,3,435,3.0,435.0,ELDEN RING
2024-04-20 09:00:00+00:00,0,0,-3.0,-435.0,ELDEN RING
2024-04-20 10:00:00+00:00,1,31,1.0,31.0,ELDEN RING
2024-04-20 11:00:00+00:00,2,90,1.0,59.0,ELDEN RING
2024-04-20 12:00:00+00:00,4,900,2.0,810.0,ELDEN RING
2024-04-20 13:00:00+00:00,7,6826,3.0,5926.0,ELDEN RING
2024-04-20 14:00:00+00:00,10,845,3.0,-5981.0,ELDEN RING
2024-04-20 15:00:00+00:00,9,551,-1.0,-294.0,ELDEN RING
2024-04-20 16:00:00+00:00,8,3768,-1.0,3217.0,ELDEN RING
2024-04-20 17:00:00+00:00,16,1442,8.0,-2326.0,ELDEN RING
2024-04-20 18:00:00+00:00,21,1689,5.0,247.0,ELDEN RING
2024-04-20 19:00:00+00:00,13,1369,-8.0,-320.0,ELDEN RING
2024-04-20 06:00:00+00:00,1,1,,,EVE Online
2024-04-20 07:00:00+00:00,0,0,-1.0,-1.0,EVE Online
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,EVE Online
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,EVE Online
2024-04-20 10:00:00+00:00,1,4,1.0,4.0,EVE Online
2024-04-20 11:00:00+00:00,1,48,0.0,44.0,EVE Online
2024-04-20 12:00:00+00:00,2,132,1.0,84.0,EVE Online
2024-04-20 13:00:00+00:00,1,329,-1.0,197.0,EVE Online
2024-04-20 14:00:00+00:00,3,331,2.0,2.0,EVE Online
2024-04-20 15:00:00+00:00,3,91,0.0,-240.0,EVE Online
2024-04-20 16:00:00+00:00,7,5046,4.0,4955.0,EVE Online
2024-04-20 17:00:00+00:00,4,51,-3.0,-4995.0,EVE Online
2024-04-20 18:00:00+00:00,4,10,0.0,-41.0,EVE Online
2024-04-20 19:00:00+00:00,7,47,3.0,37.0,EVE Online
2024-04-19 13:00:00+00:00,1,122,,,Escape from Tarkov
2024-04-19 14:00:00+00:00,0,0,-1.0,-122.0,Escape from Tarkov
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 17:00:00+00:00,1,270,1.0,270.0,Escape from Tarkov
2024-04-19 18:00:00+00:00,0,0,-1.0,-270.0,Escape from Tarkov
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Escape from Tarkov
2024-04-20 06:00:00+00:00,1,34,1.0,34.0,Escape from Tarkov
2024-04-20 07:00:00+00:00,1,58,0.0,24.0,Escape from Tarkov
2024-04-20 08:00:00+00:00,1,25,0.0,-33.0,Escape from Tarkov
2024-04-20 09:00:00+00:00,0,0,-1.0,-25.0,Escape from Tarkov
2024-04-20 10:00:00+00:00,3,295,3.0,295.0,Escape from Tarkov
2024-04-20 11:00:00+00:00,1,162,-2.0,-133.0,Escape from Tarkov
2024-04-20 12:00:00+00:00,4,127,3.0,-35.0,Escape from Tarkov
2024-04-20 13:00:00+00:00,5,1149,1.0,1022.0,Escape from Tarkov
2024-04-20 14:00:00+00:00,7,578,2.0,-571.0,Escape from Tarkov
2024-04-20 15:00:00+00:00,14,1955,7.0,1377.0,Escape from Tarkov
2024-04-20 16:00:00+00:00,15,1650,1.0,-305.0,Escape from Tarkov
2024-04-20 17:00:00+00:00,10,562,-5.0,-1088.0,Escape from Tarkov
2024-04-20 18:00:00+00:00,14,1158,4.0,596.0,Escape from Tarkov
2024-04-20 19:00:00+00:00,22,1811,8.0,653.0,Escape from Tarkov
2024-04-20 12:00:00+00:00,1,1,,,Eve Online
2024-04-20 09:00:00+00:00,1,96,,,F1 23
2024-04-20 10:00:00+00:00,0,0,-1.0,-96.0,F1 23
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,F1 23
2024-04-20 12:00:00+00:00,1,52,1.0,52.0,F1 23
2024-04-20 13:00:00+00:00,2,144,1.0,92.0,F1 23
2024-04-20 14:00:00+00:00,1,18,-1.0,-126.0,F1 23
2024-04-20 15:00:00+00:00,3,275,2.0,257.0,F1 23
2024-04-20 16:00:00+00:00,13,4595,10.0,4320.0,F1 23
2024-04-20 17:00:00+00:00,25,2175,12.0,-2420.0,F1 23
2024-04-20 18:00:00+00:00,31,450,6.0,-1725.0,F1 23
2024-04-20 19:00:00+00:00,23,246,-8.0,-204.0,F1 23
2024-04-19 08:00:00+00:00,1,13,,,FINAL FANTASY XIV ONLINE
2024-04-19 09:00:00+00:00,0,0,-1.0,-13.0,FINAL FANTASY XIV ONLINE
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 18:00:00+00:00,1,14,1.0,14.0,FINAL FANTASY XIV ONLINE
2024-04-19 19:00:00+00:00,0,0,-1.0,-14.0,FINAL FANTASY XIV ONLINE
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 01:00:00+00:00,1,26,1.0,26.0,FINAL FANTASY XIV ONLINE
2024-04-20 02:00:00+00:00,0,0,-1.0,-26.0,FINAL FANTASY XIV ONLINE
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,FINAL FANTASY XIV ONLINE
2024-04-20 10:00:00+00:00,2,199,2.0,199.0,FINAL FANTASY XIV ONLINE
2024-04-20 11:00:00+00:00,2,158,0.0,-41.0,FINAL FANTASY XIV ONLINE
2024-04-20 12:00:00+00:00,5,462,3.0,304.0,FINAL FANTASY XIV ONLINE
2024-04-20 13:00:00+00:00,5,474,0.0,12.0,FINAL FANTASY XIV ONLINE
2024-04-20 14:00:00+00:00,5,140,0.0,-334.0,FINAL FANTASY XIV ONLINE
2024-04-20 15:00:00+00:00,6,171,1.0,31.0,FINAL FANTASY XIV ONLINE
2024-04-20 16:00:00+00:00,16,1023,10.0,852.0,FINAL FANTASY XIV ONLINE
2024-04-20 17:00:00+00:00,32,1828,16.0,805.0,FINAL FANTASY XIV ONLINE
2024-04-20 18:00:00+00:00,19,1954,-13.0,126.0,FINAL FANTASY XIV ONLINE
2024-04-20 19:00:00+00:00,5,209,-14.0,-1745.0,FINAL FANTASY XIV ONLINE
2024-04-19 21:00:00+00:00,1,19,,,Fallout 4
2024-04-19 22:00:00+00:00,0,0,-1.0,-19.0,Fallout 4
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 07:00:00+00:00,1,7,1.0,7.0,Fallout 4
2024-04-20 08:00:00+00:00,0,0,-1.0,-7.0,Fallout 4
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Fallout 4
2024-04-20 10:00:00+00:00,2,23,2.0,23.0,Fallout 4
2024-04-20 11:00:00+00:00,2,122,0.0,99.0,Fallout 4
2024-04-20 12:00:00+00:00,3,176,1.0,54.0,Fallout 4
2024-04-20 13:00:00+00:00,7,2812,4.0,2636.0,Fallout 4
2024-04-20 14:00:00+00:00,4,108,-3.0,-2704.0,Fallout 4
2024-04-20 15:00:00+00:00,14,2844,10.0,2736.0,Fallout 4
2024-04-20 16:00:00+00:00,12,379,-2.0,-2465.0,Fallout 4
2024-04-20 17:00:00+00:00,20,1239,8.0,860.0,Fallout 4
2024-04-20 18:00:00+00:00,25,2861,5.0,1622.0,Fallout 4
2024-04-20 19:00:00+00:00,8,112,-17.0,-2749.0,Fallout 4
2024-04-19 22:00:00+00:00,1,106,,,Fallout 76
2024-04-19 23:00:00+00:00,0,0,-1.0,-106.0,Fallout 76
2024-04-20 00:00:00+00:00,1,62,1.0,62.0,Fallout 76
2024-04-20 01:00:00+00:00,0,0,-1.0,-62.0,Fallout 76
2024-04-20 02:00:00+00:00,1,13,1.0,13.0,Fallout 76
2024-04-20 03:00:00+00:00,0,0,-1.0,-13.0,Fallout 76
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Fallout 76
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Fallout 76
2024-04-20 06:00:00+00:00,2,157,2.0,157.0,Fallout 76
2024-04-20 07:00:00+00:00,0,0,-2.0,-157.0,Fallout 76
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Fallout 76
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Fallout 76
2024-04-20 10:00:00+00:00,1,11,1.0,11.0,Fallout 76
2024-04-20 11:00:00+00:00,4,1680,3.0,1669.0,Fallout 76
2024-04-20 12:00:00+00:00,5,320,1.0,-1360.0,Fallout 76
2024-04-20 13:00:00+00:00,6,215,1.0,-105.0,Fallout 76
2024-04-20 14:00:00+00:00,7,4999,1.0,4784.0,Fallout 76
2024-04-20 15:00:00+00:00,14,675,7.0,-4324.0,Fallout 76
2024-04-20 16:00:00+00:00,14,372,0.0,-303.0,Fallout 76
2024-04-20 17:00:00+00:00,19,2388,5.0,2016.0,Fallout 76
2024-04-20 18:00:00+00:00,16,678,-3.0,-1710.0,Fallout 76
2024-04-20 19:00:00+00:00,8,306,-8.0,-372.0,Fallout 76
2024-04-20 05:00:00+00:00,1,7,,,Fallout: New Vegas
2024-04-20 06:00:00+00:00,0,0,-1.0,-7.0,Fallout: New Vegas
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Fallout: New Vegas
2024-04-20 08:00:00+00:00,1,2,1.0,2.0,Fallout: New Vegas
2024-04-20 09:00:00+00:00,0,0,-1.0,-2.0,Fallout: New Vegas
2024-04-20 10:00:00+00:00,2,11,2.0,11.0,Fallout: New Vegas
2024-04-20 11:00:00+00:00,0,0,-2.0,-11.0,Fallout: New Vegas
2024-04-20 12:00:00+00:00,1,4,1.0,4.0,Fallout: New Vegas
2024-04-20 13:00:00+00:00,3,46,2.0,42.0,Fallout: New Vegas
2024-04-20 14:00:00+00:00,5,200,2.0,154.0,Fallout: New Vegas
2024-04-20 15:00:00+00:00,7,597,2.0,397.0,Fallout: New Vegas
2024-04-20 16:00:00+00:00,16,2278,9.0,1681.0,Fallout: New Vegas
2024-04-20 17:00:00+00:00,21,3074,5.0,796.0,Fallout: New Vegas
2024-04-20 18:00:00+00:00,23,414,2.0,-2660.0,Fallout: New Vegas
2024-04-20 19:00:00+00:00,18,128,-5.0,-286.0,Fallout: New Vegas
2024-04-19 22:00:00+00:00,1,784,,,Fortnite
2024-04-19 23:00:00+00:00,0,0,-1.0,-784.0,Fortnite
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Fortnite
2024-04-20 10:00:00+00:00,2,1807,2.0,1807.0,Fortnite
2024-04-20 11:00:00+00:00,6,8354,4.0,6547.0,Fortnite
2024-04-20 12:00:00+00:00,26,82762,20.0,74408.0,Fortnite
2024-04-20 13:00:00+00:00,6,16066,-20.0,-66696.0,Fortnite
2024-04-20 14:00:00+00:00,2,1207,-4.0,-14859.0,Fortnite
2024-04-20 15:00:00+00:00,9,3847,7.0,2640.0,Fortnite
2024-04-20 16:00:00+00:00,12,13308,3.0,9461.0,Fortnite
2024-04-20 17:00:00+00:00,15,7457,3.0,-5851.0,Fortnite
2024-04-20 18:00:00+00:00,12,30648,-3.0,23191.0,Fortnite
2024-04-20 19:00:00+00:00,9,3982,-3.0,-26666.0,Fortnite
2024-04-19 19:00:00+00:00,1,4,,,GODDESS OF VICTORY: NIKKE
2024-04-19 20:00:00+00:00,0,0,-1.0,-4.0,GODDESS OF VICTORY: NIKKE
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 07:00:00+00:00,1,183,1.0,183.0,GODDESS OF VICTORY: NIKKE
2024-04-20 08:00:00+00:00,0,0,-1.0,-183.0,GODDESS OF VICTORY: NIKKE
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,GODDESS OF VICTORY: NIKKE
2024-04-20 11:00:00+00:00,1,14,1.0,14.0,GODDESS OF VICTORY: NIKKE
2024-04-20 12:00:00+00:00,1,210,0.0,196.0,GODDESS OF VICTORY: NIKKE
2024-04-20 13:00:00+00:00,2,30,1.0,-180.0,GODDESS OF VICTORY: NIKKE
2024-04-20 14:00:00+00:00,1,34,-1.0,4.0,GODDESS OF VICTORY: NIKKE
2024-04-20 15:00:00+00:00,2,4472,1.0,4438.0,GODDESS OF VICTORY: NIKKE
2024-04-20 16:00:00+00:00,0,0,-2.0,-4472.0,GODDESS OF VICTORY: NIKKE
2024-04-20 17:00:00+00:00,6,65,6.0,65.0,GODDESS OF VICTORY: NIKKE
2024-04-20 18:00:00+00:00,2,4,-4.0,-61.0,GODDESS OF VICTORY: NIKKE
2024-04-20 19:00:00+00:00,3,41,1.0,37.0,GODDESS OF VICTORY: NIKKE
2024-04-20 08:00:00+00:00,1,6,,,Games + Demos
2024-04-20 09:00:00+00:00,2,28,1.0,22.0,Games + Demos
2024-04-20 10:00:00+00:00,0,0,-2.0,-28.0,Games + Demos
2024-04-20 11:00:00+00:00,2,1303,2.0,1303.0,Games + Demos
2024-04-20 12:00:00+00:00,3,1346,1.0,43.0,Games + Demos
2024-04-20 13:00:00+00:00,3,11,0.0,-1335.0,Games + Demos
2024-04-20 14:00:00+00:00,4,20,1.0,9.0,Games + Demos
2024-04-20 15:00:00+00:00,1,56,-3.0,36.0,Games + Demos
2024-04-20 16:00:00+00:00,10,84,9.0,28.0,Games + Demos
2024-04-20 17:00:00+00:00,28,679,18.0,595.0,Games + Demos
2024-04-20 18:00:00+00:00,18,153,-10.0,-526.0,Games + Demos
2024-04-20 19:00:00+00:00,25,550,7.0,397.0,Games + Demos
2024-04-19 17:00:00+00:00,1,12,,,Genshin Impact
2024-04-19 18:00:00+00:00,0,0,-1.0,-12.0,Genshin Impact
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Genshin Impact
2024-04-20 09:00:00+00:00,1,22,1.0,22.0,Genshin Impact
2024-04-20 10:00:00+00:00,0,0,-1.0,-22.0,Genshin Impact
2024-04-20 11:00:00+00:00,1,8,1.0,8.0,Genshin Impact
2024-04-20 12:00:00+00:00,1,32,0.0,24.0,Genshin Impact
2024-04-20 13:00:00+00:00,3,120,2.0,88.0,Genshin Impact
2024-04-20 14:00:00+00:00,7,627,4.0,507.0,Genshin Impact
2024-04-20 15:00:00+00:00,13,1417,6.0,790.0,Genshin Impact
2024-04-20 16:00:00+00:00,16,853,3.0,-564.0,Genshin Impact
2024-04-20 17:00:00+00:00,19,1012,3.0,159.0,Genshin Impact
2024-04-20 18:00:00+00:00,25,1281,6.0,269.0,Genshin Impact
