game_name,timestamp,hourly_channels,hourly_viewership,views_per_channel
Suck Up!,2024-04-20 17:00:00+00:00,1,8,8.0
Suck Up!,2024-04-20 18:00:00+00:00,2,21,10.5
Suck Up!,2024-04-20 19:00:00+00:00,1,9,9.0
Super Smash Bros. Ultimate,2024-04-19 17:00:00+00:00,1,5,5.0
Super Smash Bros. Ultimate,2024-04-19 18:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-19 19:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-19 20:00:00+00:00,1,9,9.0
Super Smash Bros. Ultimate,2024-04-19 21:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-19 22:00:00+00:00,1,18,18.0
Super Smash Bros. Ultimate,2024-04-19 23:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 00:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 01:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 02:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 03:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 04:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 05:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 06:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 07:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 08:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 09:00:00+00:00,0,0,
Super Smash Bros. Ultimate,2024-04-20 10:00:00+00:00,1,4,4.0
Super Smash Bros. Ultimate,2024-04-20 11:00:00+00:00,1,45,45.0
Super Smash Bros. Ultimate,2024-04-20 12:00:00+00:00,1,4,4.0
Super Smash Bros. Ultimate,2024-04-20 13:00:00+00:00,1,11,11.0
Super Smash Bros. Ultimate,2024-04-20 14:00:00+00:00,7,5412,773.143
Super Smash Bros. Ultimate,2024-04-20 15:00:00+00:00,7,474,67.714
Super Smash Bros. Ultimate,2024-04-20 16:00:00+00:00,8,51,6.375
Super Smash Bros. Ultimate,2024-04-20 17:00:00+00:00,24,459,19.125
Super Smash Bros. Ultimate,2024-04-20 18:00:00+00:00,28,1637,58.464
Super Smash Bros. Ultimate,2024-04-20 19:00:00+00:00,17,97,5.706
TEKKEN 8,2024-04-19 18:00:00+00:00,1,37,37.0
TEKKEN 8,2024-04-19 19:00:00+00:00,0,0,
TEKKEN 8,2024-04-19 20:00:00+00:00,0,0,
TEKKEN 8,2024-04-19 21:00:00+00:00,0,0,
TEKKEN 8,2024-04-19 22:00:00+00:00,0,0,
TEKKEN 8,2024-04-19 23:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 00:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 01:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 02:00:00+00:00,2,113,56.5
TEKKEN 8,2024-04-20 03:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 04:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 05:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 06:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 07:00:00+00:00,1,31,31.0
TEKKEN 8,2024-04-20 08:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 09:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 10:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 11:00:00+00:00,0,0,
TEKKEN 8,2024-04-20 12:00:00+00:00,1,6,6.0
TEKKEN 8,2024-04-20 13:00:00+00:00,1,70,70.0
TEKKEN 8,2024-04-20 14:00:00+00:00,8,588,73.5
TEKKEN 8,2024-04-20 15:00:00+00:00,4,1190,297.5
TEKKEN 8,2024-04-20 16:00:00+00:00,20,1596,79.8
TEKKEN 8,2024-04-20 17:00:00+00:00,19,714,37.579
TEKKEN 8,2024-04-20 18:00:00+00:00,23,1329,57.783
TEKKEN 8,2024-04-20 19:00:00+00:00,18,702,39.0
Teamfight Tactics,2024-04-20 01:00:00+00:00,1,10,10.0
Teamfight Tactics,2024-04-20 02:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 03:00:00+00:00,1,33,33.0
Teamfight Tactics,2024-04-20 04:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 05:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 06:00:00+00:00,1,17061,17061.0
Teamfight Tactics,2024-04-20 07:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 08:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 09:00:00+00:00,0,0,
Teamfight Tactics,2024-04-20 10:00:00+00:00,2,44,22.0
Teamfight Tactics,2024-04-20 11:00:00+00:00,1,30,30.0
Teamfight Tactics,2024-04-20 12:00:00+00:00,3,37,12.333
Teamfight Tactics,2024-04-20 13:00:00+00:00,5,959,191.8
Teamfight Tactics,2024-04-20 14:00:00+00:00,17,2486,146.235
Teamfight Tactics,2024-04-20 15:00:00+00:00,13,4814,370.308
Teamfight Tactics,2024-04-20 16:00:00+00:00,11,594,54.0
Teamfight Tactics,2024-04-20 17:00:00+00:00,19,2822,148.526
Teamfight Tactics,2024-04-20 18:00:00+00:00,11,379,34.455
Teamfight Tactics,2024-04-20 19:00:00+00:00,9,392,43.556
Tibia,2024-04-19 13:00:00+00:00,1,212,212.0
Tibia,2024-04-19 14:00:00+00:00,0,0,
Tibia,2024-04-19 15:00:00+00:00,1,100,100.0
Tibia,2024-04-19 16:00:00+00:00,0,0,
Tibia,2024-04-19 17:00:00+00:00,0,0,
Tibia,2024-04-19 18:00:00+00:00,0,0,
Tibia,2024-04-19 19:00:00+00:00,1,231,231.0
Tibia,2024-04-19 20:00:00+00:00,0,0,
Tibia,2024-04-19 21:00:00+00:00,2,249,124.5
Tibia,2024-04-19 22:00:00+00:00,2,98,49.0
Tibia,2024-04-19 23:00:00+00:00,0,0,
Tibia,2024-04-20 00:00:00+00:00,2,145,72.5
Tibia,2024-04-20 01:00:00+00:00,0,0,
Tibia,2024-04-20 02:00:00+00:00,0,0,
Tibia,2024-04-20 03:00:00+00:00,0,0,
Tibia,2024-04-20 04:00:00+00:00,0,0,
Tibia,2024-04-20 05:00:00+00:00,0,0,
Tibia,2024-04-20 06:00:00+00:00,0,0,
Tibia,2024-04-20 07:00:00+00:00,2,124,62.0
Tibia,2024-04-20 08:00:00+00:00,2,113,56.5
Tibia,2024-04-20 09:00:00+00:00,0,0,
Tibia,2024-04-20 10:00:00+00:00,1,65,65.0
Tibia,2024-04-20 11:00:00+00:00,1,22,22.0
Tibia,2024-04-20 12:00:00+00:00,11,538,48.909
Tibia,2024-04-20 13:00:00+00:00,7,1105,157.857
Tibia,2024-04-20 14:00:00+00:00,7,945,135.0
Tibia,2024-04-20 15:00:00+00:00,7,818,116.857
Tibia,2024-04-20 16:00:00+00:00,10,336,33.6
Tibia,2024-04-20 17:00:00+00:00,14,714,51.0
Tibia,2024-04-20 18:00:00+00:00,17,523,30.765
Tibia,2024-04-20 19:00:00+00:00,8,184,23.0
Tom Clancy's Rainbow Six Siege,2024-04-19 01:00:00+00:00,1,30,30.0
Tom Clancy's Rainbow Six Siege,2024-04-19 02:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 03:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 04:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 05:00:00+00:00,2,837,418.5
Tom Clancy's Rainbow Six Siege,2024-04-19 06:00:00+00:00,1,173,173.0
Tom Clancy's Rainbow Six Siege,2024-04-19 07:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 08:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 09:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 10:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 11:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 12:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 13:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 14:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 15:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 16:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 17:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 18:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 19:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-19 20:00:00+00:00,1,28,28.0
Tom Clancy's Rainbow Six Siege,2024-04-19 21:00:00+00:00,1,248,248.0
Tom Clancy's Rainbow Six Siege,2024-04-19 22:00:00+00:00,1,32,32.0
Tom Clancy's Rainbow Six Siege,2024-04-19 23:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 00:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 01:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 02:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 03:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 04:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 05:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 06:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 07:00:00+00:00,1,23,23.0
Tom Clancy's Rainbow Six Siege,2024-04-20 08:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 09:00:00+00:00,2,88,44.0
Tom Clancy's Rainbow Six Siege,2024-04-20 10:00:00+00:00,2,306,153.0
Tom Clancy's Rainbow Six Siege,2024-04-20 11:00:00+00:00,0,0,
Tom Clancy's Rainbow Six Siege,2024-04-20 12:00:00+00:00,3,323,107.667
Tom Clancy's Rainbow Six Siege,2024-04-20 13:00:00+00:00,3,251,83.667
Tom Clancy's Rainbow Six Siege,2024-04-20 14:00:00+00:00,4,1433,358.25
Tom Clancy's Rainbow Six Siege,2024-04-20 15:00:00+00:00,6,894,149.0
Tom Clancy's Rainbow Six Siege,2024-04-20 16:00:00+00:00,17,5628,331.059
Tom Clancy's Rainbow Six Siege,2024-04-20 17:00:00+00:00,18,5292,294.0
Tom Clancy's Rainbow Six Siege,2024-04-20 18:00:00+00:00,20,1415,70.75
Tom Clancy's Rainbow Six Siege,2024-04-20 19:00:00+00:00,11,418,38.0
Travel & Outdoors,2024-04-19 01:00:00+00:00,1,31,31.0
Travel & Outdoors,2024-04-19 02:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 03:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 04:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 05:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 06:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 07:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-19 08:00:00+00:00,2,26,13.0
Travel & Outdoors,2024-04-19 09:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-19 10:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 11:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 12:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 13:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 14:00:00+00:00,1,2,2.0
Travel & Outdoors,2024-04-19 15:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-19 16:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 17:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 18:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-19 19:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 20:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-19 21:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 22:00:00+00:00,0,0,
Travel & Outdoors,2024-04-19 23:00:00+00:00,2,27,13.5
Travel & Outdoors,2024-04-20 00:00:00+00:00,2,237,118.5
Travel & Outdoors,2024-04-20 01:00:00+00:00,2,2,1.0
Travel & Outdoors,2024-04-20 02:00:00+00:00,2,2,1.0
Travel & Outdoors,2024-04-20 03:00:00+00:00,1,21,21.0
Travel & Outdoors,2024-04-20 04:00:00+00:00,1,1,1.0
Travel & Outdoors,2024-04-20 05:00:00+00:00,0,0,
Travel & Outdoors,2024-04-20 06:00:00+00:00,4,1315,328.75
Travel & Outdoors,2024-04-20 07:00:00+00:00,2,216,108.0
Travel & Outdoors,2024-04-20 08:00:00+00:00,2,1976,988.0
Travel & Outdoors,2024-04-20 09:00:00+00:00,3,868,289.333
Travel & Outdoors,2024-04-20 10:00:00+00:00,0,0,
Travel & Outdoors,2024-04-20 11:00:00+00:00,1,12,12.0
Travel & Outdoors,2024-04-20 12:00:00+00:00,3,289,96.333
Travel & Outdoors,2024-04-20 13:00:00+00:00,5,757,151.4
Travel & Outdoors,2024-04-20 14:00:00+00:00,5,8,1.6
Travel & Outdoors,2024-04-20 15:00:00+00:00,9,3388,376.444
Travel & Outdoors,2024-04-20 16:00:00+00:00,5,146,29.2
Travel & Outdoors,2024-04-20 17:00:00+00:00,9,400,44.444
Travel & Outdoors,2024-04-20 18:00:00+00:00,12,321,26.75
Travel & Outdoors,2024-04-20 19:00:00+00:00,16,755,47.188
UNDERTALE,2024-04-19 05:00:00+00:00,1,1,1.0
UNDERTALE,2024-04-19 06:00:00+00:00,0,0,
UNDERTALE,2024-04-19 07:00:00+00:00,0,0,
UNDERTALE,2024-04-19 08:00:00+00:00,0,0,
UNDERTALE,2024-04-19 09:00:00+00:00,0,0,
UNDERTALE,2024-04-19 10:00:00+00:00,0,0,
UNDERTALE,2024-04-19 11:00:00+00:00,0,0,
UNDERTALE,2024-04-19 12:00:00+00:00,0,0,
UNDERTALE,2024-04-19 13:00:00+00:00,0,0,
UNDERTALE,2024-04-19 14:00:00+00:00,0,0,
UNDERTALE,2024-04-19 15:00:00+00:00,0,0,
UNDERTALE,2024-04-19 16:00:00+00:00,0,0,
UNDERTALE,2024-04-19 17:00:00+00:00,0,0,
UNDERTALE,2024-04-19 18:00:00+00:00,0,0,
UNDERTALE,2024-04-19 19:00:00+00:00,0,0,
UNDERTALE,2024-04-19 20:00:00+00:00,0,0,
UNDERTALE,2024-04-19 21:00:00+00:00,0,0,
UNDERTALE,2024-04-19 22:00:00+00:00,0,0,
UNDERTALE,2024-04-19 23:00:00+00:00,0,0,
UNDERTALE,2024-04-20 00:00:00+00:00,0,0,
UNDERTALE,2024-04-20 01:00:00+00:00,0,0,
UNDERTALE,2024-04-20 02:00:00+00:00,1,39,39.0
UNDERTALE,2024-04-20 03:00:00+00:00,0,0,
UNDERTALE,2024-04-20 04:00:00+00:00,0,0,
UNDERTALE,2024-04-20 05:00:00+00:00,0,0,
UNDERTALE,2024-04-20 06:00:00+00:00,0,0,
UNDERTALE,2024-04-20 07:00:00+00:00,1,151,151.0
UNDERTALE,2024-04-20 08:00:00+00:00,0,0,
UNDERTALE,2024-04-20 09:00:00+00:00,0,0,
UNDERTALE,2024-04-20 10:00:00+00:00,0,0,
UNDERTALE,2024-04-20 11:00:00+00:00,1,1,1.0
UNDERTALE,2024-04-20 12:00:00+00:00,0,0,
UNDERTALE,2024-04-20 13:00:00+00:00,1,8,8.0
UNDERTALE,2024-04-20 14:00:00+00:00,2,7,3.5
UNDERTALE,2024-04-20 15:00:00+00:00,3,8085,2695.0
UNDERTALE,2024-04-20 16:00:00+00:00,9,155,17.222
UNDERTALE,2024-04-20 17:00:00+00:00,8,40,5.0
UNDERTALE,2024-04-20 18:00:00+00:00,12,51,4.25
UNDERTALE,2024-04-20 19:00:00+00:00,8,12,1.5
VALORANT,2024-04-19 16:00:00+00:00,2,424,212.0
VALORANT,2024-04-19 17:00:00+00:00,0,0,
VALORANT,2024-04-19 18:00:00+00:00,0,0,
VALORANT,2024-04-19 19:00:00+00:00,0,0,
VALORANT,2024-04-19 20:00:00+00:00,0,0,
VALORANT,2024-04-19 21:00:00+00:00,0,0,
VALORANT,2024-04-19 22:00:00+00:00,1,90,90.0
VALORANT,2024-04-19 23:00:00+00:00,0,0,
VALORANT,2024-04-20 00:00:00+00:00,0,0,
VALORANT,2024-04-20 01:00:00+00:00,0,0,
VALORANT,2024-04-20 02:00:00+00:00,0,0,
VALORANT,2024-04-20 03:00:00+00:00,0,0,
VALORANT,2024-04-20 04:00:00+00:00,0,0,
VALORANT,2024-04-20 05:00:00+00:00,0,0,
VALORANT,2024-04-20 06:00:00+00:00,0,0,
VALORANT,2024-04-20 07:00:00+00:00,2,1885,942.5
VALORANT,2024-04-20 08:00:00+00:00,2,714,357.0
VALORANT,2024-04-20 09:00:00+00:00,0,0,
VALORANT,2024-04-20 10:00:00+00:00,3,7319,2439.667
VALORANT,2024-04-20 11:00:00+00:00,1,219,219.0
VALORANT,2024-04-20 12:00:00+00:00,4,16492,4123.0
VALORANT,2024-04-20 13:00:00+00:00,5,4140,828.0
VALORANT,2024-04-20 14:00:00+00:00,8,4267,533.375
VALORANT,2024-04-20 15:00:00+00:00,15,4350,290.0
VALORANT,2024-04-20 16:00:00+00:00,5,7420,1484.0
VALORANT,2024-04-20 17:00:00+00:00,15,11498,766.533
VALORANT,2024-04-20 18:00:00+00:00,20,22905,1145.25
VALORANT,2024-04-20 19:00:00+00:00,12,6584,548.667
Virtual Casino,2024-04-19 23:00:00+00:00,1,1,1.0
Virtual Casino,2024-04-20 00:00:00+00:00,1,1,1.0
Virtual Casino,2024-04-20 01:00:00+00:00,0,0,
Virtual Casino,2024-04-20 02:00:00+00:00,0,0,
Virtual Casino,2024-04-20 03:00:00+00:00,0,0,
Virtual Casino,2024-04-20 04:00:00+00:00,1,1043,1043.0
Virtual Casino,2024-04-20 05:00:00+00:00,1,23,23.0
Virtual Casino,2024-04-20 06:00:00+00:00,4,4,1.0
Virtual Casino,2024-04-20 07:00:00+00:00,0,0,
Virtual Casino,2024-04-20 08:00:00+00:00,0,0,
Virtual Casino,2024-04-20 09:00:00+00:00,4,4,1.0
Virtual Casino,2024-04-20 10:00:00+00:00,1,2076,2076.0
Virtual Casino,2024-04-20 11:00:00+00:00,1,8,8.0
Virtual Casino,2024-04-20 12:00:00+00:00,1,306,306.0
Virtual Casino,2024-04-20 13:00:00+00:00,1,1043,1043.0
Virtual Casino,2024-04-20 14:00:00+00:00,1,729,729.0
Virtual Casino,2024-04-20 15:00:00+00:00,1,1743,1743.0
Virtual Casino,2024-04-20 16:00:00+00:00,3,2099,699.667
Virtual Casino,2024-04-20 17:00:00+00:00,6,831,138.5
Virtual Casino,2024-04-20 18:00:00+00:00,11,6594,599.455
Virtual Casino,2024-04-20 19:00:00+00:00,10,2346,234.6
World of Tanks,2024-04-19 04:00:00+00:00,1,157,157.0
World of Tanks,2024-04-19 05:00:00+00:00,0,0,
World of Tanks,2024-04-19 06:00:00+00:00,0,0,
World of Tanks,2024-04-19 07:00:00+00:00,0,0,
World of Tanks,2024-04-19 08:00:00+00:00,0,0,
World of Tanks,2024-04-19 09:00:00+00:00,0,0,
World of Tanks,2024-04-19 10:00:00+00:00,0,0,
World of Tanks,2024-04-19 11:00:00+00:00,0,0,
World of Tanks,2024-04-19 12:00:00+00:00,0,0,
World of Tanks,2024-04-19 13:00:00+00:00,0,0,
World of Tanks,2024-04-19 14:00:00+00:00,0,0,
World of Tanks,2024-04-19 15:00:00+00:00,0,0,
World of Tanks,2024-04-19 16:00:00+00:00,0,0,
World of Tanks,2024-04-19 17:00:00+00:00,0,0,
World of Tanks,2024-04-19 18:00:00+00:00,0,0,
World of Tanks,2024-04-19 19:00:00+00:00,0,0,
World of Tanks,2024-04-19 20:00:00+00:00,0,0,
World of Tanks,2024-04-19 21:00:00+00:00,0,0,
World of Tanks,2024-04-19 22:00:00+00:00,1,281,281.0
World of Tanks,2024-04-19 23:00:00+00:00,0,0,
World of Tanks,2024-04-20 00:00:00+00:00,0,0,
World of Tanks,2024-04-20 01:00:00+00:00,0,0,
World of Tanks,2024-04-20 02:00:00+00:00,0,0,
World of Tanks,2024-04-20 03:00:00+00:00,0,0,
World of Tanks,2024-04-20 04:00:00+00:00,0,0,
World of Tanks,2024-04-20 05:00:00+00:00,1,57,57.0
World of Tanks,2024-04-20 06:00:00+00:00,0,0,
World of Tanks,2024-04-20 07:00:00+00:00,0,0,
World of Tanks,2024-04-20 08:00:00+00:00,1,44,44.0
World of Tanks,2024-04-20 09:00:00+00:00,2,10866,5433.0
World of Tanks,2024-04-20 10:00:00+00:00,1,117,117.0
World of Tanks,2024-04-20 11:00:00+00:00,1,1440,1440.0
World of Tanks,2024-04-20 12:00:00+00:00,4,2475,618.75
World of Tanks,2024-04-20 13:00:00+00:00,7,1122,160.286
World of Tanks,2024-04-20 14:00:00+00:00,7,590,84.286
World of Tanks,2024-04-20 15:00:00+00:00,8,1717,214.625
World of Tanks,2024-04-20 16:00:00+00:00,10,865,86.5
World of Tanks,2024-04-20 17:00:00+00:00,24,1371,57.125
World of Tanks,2024-04-20 18:00:00+00:00,17,580,34.118
World of Tanks,2024-04-20 19:00:00+00:00,13,386,29.692
World of Warcraft,2024-04-20 02:00:00+00:00,1,87,87.0
World of Warcraft,2024-04-20 03:00:00+00:00,0,0,
World of Warcraft,2024-04-20 04:00:00+00:00,1,52,52.0
World of Warcraft,2024-04-20 05:00:00+00:00,0,0,
World of Warcraft,2024-04-20 06:00:00+00:00,0,0,
World of Warcraft,2024-04-20 07:00:00+00:00,0,0,
World of Warcraft,2024-04-20 08:00:00+00:00,0,0,
World of Warcraft,2024-04-20 09:00:00+00:00,0,0,
World of Warcraft,2024-04-20 10:00:00+00:00,0,0,
World of Warcraft,2024-04-20 11:00:00+00:00,2,208,104.0
World of Warcraft,2024-04-20 12:00:00+00:00,5,1654,330.8
World of Warcraft,2024-04-20 13:00:00+00:00,5,949,189.8
World of Warcraft,2024-04-20 14:00:00+00:00,12,3589,299.083
World of Warcraft,2024-04-20 15:00:00+00:00,13,5122,394.0
World of Warcraft,2024-04-20 16:00:00+00:00,16,4784,299.0
World of Warcraft,2024-04-20 17:00:00+00:00,18,4535,251.944
World of Warcraft,2024-04-20 18:00:00+00:00,19,2226,117.158
World of Warcraft,2024-04-20 19:00:00+00:00,5,1862,372.4
World of Warships,2024-04-20 11:00:00+00:00,2,57,28.5
World of Warships,2024-04-20 12:00:00+00:00,2,98,49.0
World of Warships,2024-04-20 13:00:00+00:00,6,1027,171.167
World of Warships,2024-04-20 14:00:00+00:00,3,190,63.333
World of Warships,2024-04-20 15:00:00+00:00,23,1617,70.304
World of Warships,2024-04-20 16:00:00+00:00,5,78,15.6
World of Warships,2024-04-20 17:00:00+00:00,16,517,32.312
World of Warships,2024-04-20 18:00:00+00:00,26,1085,41.731
World of Warships,2024-04-20 19:00:00+00:00,17,165,9.706
Wreckfest,2024-04-20 06:00:00+00:00,1,9327,9327.0
Wreckfest,2024-04-20 07:00:00+00:00,1,749,749.0
Wreckfest,2024-04-20 08:00:00+00:00,0,0,
Wreckfest,2024-04-20 09:00:00+00:00,0,0,
Wreckfest,2024-04-20 10:00:00+00:00,1,874,874.0
Wreckfest,2024-04-20 11:00:00+00:00,0,0,
Wreckfest,2024-04-20 12:00:00+00:00,0,0,
Wreckfest,2024-04-20 13:00:00+00:00,0,0,
Wreckfest,2024-04-20 14:00:00+00:00,0,0,
Wreckfest,2024-04-20 15:00:00+00:00,1,2,2.0
Wreckfest,2024-04-20 16:00:00+00:00,0,0,
Wreckfest,2024-04-20 17:00:00+00:00,6,115,19.167
Wreckfest,2024-04-20 18:00:00+00:00,7,92,13.143
Wreckfest,2024-04-20 19:00:00+00:00,6,283,47.167
XDefiant,2024-04-19 15:00:00+00:00,1,37,37.0
XDefiant,2024-04-19 16:00:00+00:00,2,79,39.5
XDefiant,2024-04-19 17:00:00+00:00,0,0,
XDefiant,2024-04-19 18:00:00+00:00,0,0,
XDefiant,2024-04-19 19:00:00+00:00,0,0,
XDefiant,2024-04-19 20:00:00+00:00,0,0,
XDefiant,2024-04-19 21:00:00+00:00,0,0,
XDefiant,2024-04-19 22:00:00+00:00,0,0,
XDefiant,2024-04-19 23:00:00+00:00,0,0,
XDefiant,2024-04-20 00:00:00+00:00,0,0,
XDefiant,2024-04-20 01:00:00+00:00,0,0,
XDefiant,2024-04-20 02:00:00+00:00,0,0,
XDefiant,2024-04-20 03:00:00+00:00,0,0,
XDefiant,2024-04-20 04:00:00+00:00,1,11,11.0
XDefiant,2024-04-20 05:00:00+00:00,0,0,
XDefiant,2024-04-20 06:00:00+00:00,2,241,120.5
XDefiant,2024-04-20 07:00:00+00:00,2,53,26.5
XDefiant,2024-04-20 08:00:00+00:00,0,0,
XDefiant,2024-04-20 09:00:00+00:00,1,11,11.0
XDefiant,2024-04-20 10:00:00+00:00,2,184,92.0
XDefiant,2024-04-20 11:00:00+00:00,2,38,19.0
XDefiant,2024-04-20 12:00:00+00:00,2,44,22.0
XDefiant,2024-04-20 13:00:00+00:00,3,76,25.333
XDefiant,2024-04-20 14:00:00+00:00,3,407,135.667
XDefiant,2024-04-20 15:00:00+00:00,6,281,46.833
XDefiant,2024-04-20 16:00:00+00:00,17,591,34.765
XDefiant,2024-04-20 17:00:00+00:00,15,5906,393.733
XDefiant,2024-04-20 18:00:00+00:00,33,16591,502.758
XDefiant,2024-04-20 19:00:00+00:00,8,154,19.25
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 13:00:00+00:00,3,5387,1795.667
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 14:00:00+00:00,0,0,
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 15:00:00+00:00,0,0,
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 16:00:00+00:00,2,97,48.5
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 17:00:00+00:00,3,42,14.0
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 18:00:00+00:00,5,246,49.2
Yu-Gi-Oh! TRADING CARD GAME,2024-04-20 19:00:00+00:00,4,12,3.0
iRacing,2024-04-20 07:00:00+00:00,1,8,8.0
iRacing,2024-04-20 08:00:00+00:00,0,0,
iRacing,2024-04-20 09:00:00+00:00,0,0,
iRacing,2024-04-20 10:00:00+00:00,0,0,
iRacing,2024-04-20 11:00:00+00:00,4,103,25.75
iRacing,2024-04-20 12:00:00+00:00,0,0,
iRacing,2024-04-20 13:00:00+00:00,2,20,10.0
iRacing,2024-04-20 14:00:00+00:00,2,492,246.0
iRacing,2024-04-20 15:00:00+00:00,5,723,144.6
iRacing,2024-04-20 16:00:00+00:00,26,2026,77.923
iRacing,2024-04-20 17:00:00+00:00,36,529,14.694
iRacing,2024-04-20 18:00:00+00:00,17,523,30.765
iRacing,2024-04-20 19:00:00+00:00,6,141,23.5
